node1,node2,free_bw,used_bw,delay,pkloss
1,3,159272.838156,40726567.152265,1.961946,0.002414
1,7,119646.258232,80350173.618048,1.799583,0.000452
1,16,129701.199761,70298678.363258,2.871752,0.006867
2,4,154086.443114,45909481.766133,0.428915,0.00361
2,7,133228.61477,66767101.515191,1.297355,0.003004
2,12,131769.438068,68227321.680661,1.340747,0.006361
2,13,166940.087824,33056938.123751,1.752973,0.001066
2,18,28637.046792,21362111.27101,2.635837,0.015255
2,23,24708.615907,25290194.591359,1.163721,0.002485
3,10,151327.565625,48671145.837177,1.023412,0.003989
3,11,32526.577529,17472233.087208,0.540257,0.003087
3,14,114.052889,2985501.300044,444.545984,0.019837
3,21,150309.549945,49688171.135224,1.406193,0.002201
4,16,155445.819778,44553429.432126,1.832604,0.003212
5,8,17761.437269,32238076.137428,1.86801,0.014701
5,16,5627.153547,44371756.559913,102.001548,0.01202
6,7,1913.993215,1186006.785073,1.935124,0.0
6,19,1605.942926,1494057.074436,2.987623,0.0
7,17,98381.83814,101617254.947211,1.699567,0.003165
7,19,21044.621371,28955039.14495,70.631504,0.013748
7,21,165456.790419,34542736.301097,1.376629,0.002543
8,9,18623.875474,31375468.191755,1.329541,0.015451
9,15,13034.857713,36964667.750268,73.411822,0.017263
9,16,145244.061465,54755455.095956,0.812888,0.009157
10,11,15552.887647,34446320.923394,42.059541,0.011998
10,12,135497.381238,64502268.558804,2.016902,0.002695
10,16,148323.872255,51675532.934134,1.914263,0.003511
10,17,142977.97385,57015741.146206,2.054811,0.005352
12,22,175588.733407,24411266.593472,0.884414,0.001806
13,14,0.740918,3099259.081836,1672.844172,0.0
13,17,173635.525397,26362816.14398,1.924396,0.002141
13,19,22977.466667,27021462.41644,2.185106,0.016633
15,20,13322.451098,36675764.471056,1.650214,0.004945
17,20,157383.864271,42613414.636052,1.711607,0.0
17,23,25180.848219,24818557.030239,1.112938,0.001231
18,21,34626.183777,15373738.450666,0.12815,0.015235
20,22,27184.071856,22815877.037221,1.495123,0.007857
