node1,node2,free_bw,used_bw,delay,pkloss
1,3,167780.11976,32219880.239521,2.415538,0.001342
1,7,160831.54491,39168455.08982,1.120687,0.003743
1,16,138189.493014,61802774.451098,2.095699,0.005541
2,4,156595.305389,43402910.179641,1.543641,0.001872
2,7,144837.093812,55162311.377246,0.097632,0.003481
2,12,160778.011976,39221565.925341,0.968218,0.008713
2,13,172843.145709,27153880.239521,1.03426,0.008206
2,18,27956.135729,22043269.461078,1.403689,0.024378
2,23,12324.518962,37673101.796407,1.063466,0.008686
3,10,153444.0,46543508.982036,6.845593,0.007221
3,11,22859.800399,27138415.169661,0.467777,0.030586
3,14,66.020561,3033384.569318,923.649549,0.019183
3,21,173638.750374,26352201.659163,1.713991,0.00387
4,16,149871.568862,50127241.516966,1.956224,0.002522
5,8,37411.174768,12587007.426409,1.338959,0.019264
5,16,10774.443114,39224367.265469,181.266189,0.019713
6,7,731.321357,2368678.642715,1.466155,0.0
6,19,924.964567,2174926.897976,1.700044,0.0
7,17,120405.852295,79592958.083832,1.499534,0.003851
7,19,22713.477046,27286100.083693,1.384377,0.015433
7,21,168486.754491,31509676.646707,0.867128,0.003872
8,9,40406.706587,9591392.68922,2.179384,0.012574
9,15,27069.868263,22925968.063872,2.149701,0.035367
9,16,155468.734531,44525317.36527,1.482129,0.014747
10,11,34167.145709,15825716.566866,38.483024,0.009744
10,12,135104.277872,64893342.648967,0.745058,0.004334
10,16,139632.42639,60362182.014651,1.869082,0.002129
10,17,123973.52495,76025880.23952,1.614451,0.006224
12,22,171323.517317,28675051.720693,41.085243,0.00619
13,14,356.22118,2743641.905131,1446.535945,0.0
13,17,166363.281437,33634934.131736,1.376033,0.008085
13,19,21069.421158,28927009.98004,2.421618,0.030815
15,20,26921.165669,23077049.900199,2.089262,0.011161
17,20,151606.035928,48392179.640719,1.461267,0.00584
17,23,12204.367265,37793848.303393,1.103282,0.004512
18,21,25028.479042,24968546.906188,4.603744,0.019511
20,22,23194.083832,26805321.357285,33.252835,0.044783
