node1,node2,free_bw,used_bw,delay,pkloss
1,3,119121.140692,80874827.460565,0.951529,0.002358
1,7,40049.571286,159943298.105673,14.976859,0.005324
1,16,15399.637125,184588173.461458,1.961589,0.010483
2,4,120857.94836,79141243.167923,0.931859,0.002481
2,7,82628.627255,117368904.717224,0.948548,0.007106
2,12,106113.320706,93881999.934183,2.068639,0.008513
2,13,130189.795634,69807233.575909,2.445102,0.001673
2,18,17002.643804,32995626.305074,1.830339,0.001613
2,23,25121.11665,24878831.566315,0.988722,0.006587
3,10,113837.376134,86157411.633898,1.969695,0.015979
3,11,17123.238608,32874779.102351,2.405405,0.037628
3,14,0,3100068.768274,3467.222571,0.0
3,21,128736.510469,71248054.206418,1.591325,0.010966
4,16,120852.434696,79145402.63012,1.594305,0.008363
5,8,46328.828685,3669664.604739,0.0,0.011287
5,16,367.405044,49631719.788576,43.112874,0.0
6,7,0,3101054.192006,1375.708342,0.019194
6,19,1215.641434,1883764.940239,300.441861,0.020016
7,17,79833.611166,120162823.529426,1.853585,0.004634
7,19,18780.817547,31218475.688473,2.40624,0.01758
7,21,139428.954242,60570499.947864,1.292467,0.004074
8,9,973.466135,49025288.463371,60.513973,0.002488
9,15,34359.190509,15639920.633324,0.0,0.0
9,16,90773.346625,109225780.870537,0.0,0.001542
10,11,8.533546,49989243.187156,84.642172,0.001196
10,12,103018.993121,96977955.592456,2.708077,0.0004
10,16,90180.376832,109819029.010079,1.881838,0.00206
10,17,122453.256231,77544660.888443,1.811743,0.001869
12,22,167816.996016,32179795.452957,2.130866,0.0
13,14,0,3101696.740105,2415.453672,0.0
13,17,133989.391825,66009100.319414,8.053064,0.008057
13,19,16781.616987,33215960.430627,95.775843,0.004797
15,20,32697.924434,17300293.091412,2.085805,0.00603
17,20,160525.95015,39470893.931303,1.74737,0.005853
17,23,25578.664008,24420741.774679,1.817226,0.001899
18,21,13833.404446,36165819.689242,61.657786,0.001192
20,22,23140.629482,26858348.403212,35.516024,0.01183
