node1,node2,free_bw,used_bw,delay,pkloss
1,3,154238.352494,45759860.041993,2.303362,0.002216
1,7,120421.921424,79575695.291422,1.883626,0.001546
1,16,151123.39898,48876601.019696,0.835776,0.001769
2,4,154613.719884,45384492.65221,1.41561,0.002154
2,7,163642.795161,36354821.553538,0.555515,0.004985
2,12,148992.742177,51005470.358894,0.900269,0.006238
2,13,166191.718484,33807089.873039,1.279354,0.005088
2,18,6780.125962,43218682.395283,1.66595,0.018448
2,23,33732.696191,16267303.808858,0.978947,0.002851
3,10,136672.350295,63327053.883837,5.617261,0.007067
3,11,36255.403379,13744596.621015,4.047751,0.035471
3,14,0,3099654.103769,4943.279982,0.0
3,21,155101.101669,44897110.866745,0.548244,0.005684
4,16,167249.897031,32750102.96911,0.885963,0.005429
5,8,18358.124563,31640087.973606,1.888037,0.021915
5,16,4.446666,49994957.512743,214.880109,0.020265
6,7,777.296811,2322107.36779,950.371861,0.038358
6,19,637.874638,2461529.541138,1214.397192,0.0
7,17,148530.384885,51469615.115472,1.57392,0.0051
7,19,17571.640508,32427167.849649,0.761747,0.014011
7,21,134268.807358,65731192.642215,0.46432,0.005662
8,9,28093.843847,21905560.331899,1.952887,0.025373
9,15,15894.9995,34105000.499851,32.085538,0.025801
9,16,127147.551734,72848277.516741,0.712991,0.022735
10,11,19456.818954,30543181.045687,97.860694,0.021458
10,12,127496.702989,72502105.368385,1.998425,0.007322
10,16,91128.96531,108869843.047079,1.422644,0.002427
10,17,126439.716085,73559092.272321,1.438737,0.005155
12,22,184523.946816,15474861.541537,0.998497,0.026258
13,14,219.608118,2879796.061181,20.248771,0.0
13,17,158668.879336,41329929.021295,1.140833,0.00776
13,19,17616.922923,32382481.255624,0.663042,0.023589
15,20,15475.541338,34523862.841152,1.53923,0.003656
17,20,150022.321304,49977082.875139,0.837207,0.0
17,23,33157.13286,16842271.318603,1.394629,0.003535
18,21,842.171349,49156637.008899,42.504191,0.020263
20,22,34515.605318,15483798.860342,1.037002,0.019557
