node1,node2,free_bw,used_bw,delay,pkloss
1,3,127726.574242,72272228.249939,2.54488,0.000985
1,7,89758.368495,110241032.750656,1.305461,0.003825
1,16,128775.591722,71220247.529947,0.0,0.004051
2,4,140947.013561,59051789.050729,0.522971,0.001174
2,7,89625.445047,110372004.749121,1.416922,0.010018
2,12,121118.264189,78879341.034671,1.962304,0.003766
2,13,155599.453541,44398151.682572,58.209896,0.002661
2,18,31770.768458,18228914.686196,1.344562,0.00323
2,23,4799.598192,45199803.114013,1.233101,0.001773
3,10,150480.803536,49518183.725491,0.072598,0.00296
3,11,15141.531043,34856164.972776,78.186154,0.009228
3,14,0,3099788.013309,2022.43793,0.019201
3,21,147045.979506,52953755.601222,1.308441,0.0
4,16,147024.956303,52974179.140402,0.0,0.002473
5,8,28193.965448,21805932.394042,1.267791,0.0
5,16,30155.090398,19843712.334267,0.0,0.010851
6,7,927.526622,2172255.170086,1.599312,0.0
6,19,2600.546404,499453.595822,8.096218,0.0
7,17,146586.712205,53411180.76715,0.0,0.006116
7,19,33920.859956,16078123.6581,2.012849,0.004801
7,21,149880.727273,50116401.483187,1.329064,0.001582
8,9,1.663486,49995825.549242,204.379439,0.0
9,15,45951.844114,4048155.885898,1.445889,0.012375
9,16,92351.048614,107647155.484129,0.0,0.002
10,11,39392.012857,10607388.509443,1.309276,0.005964
10,12,147587.728779,52412033.56124,1.620531,0.004828
10,16,86696.351949,113297661.711529,0.0,0.002726
10,17,90098.987545,109897551.933096,0.0,0.001387
12,22,163187.302863,36812045.63566,0.666976,0.005309
13,14,538.850944,2560678.998039,620.186925,0.0
13,17,169564.592667,30434209.944757,0.0,0.04941
13,19,33837.460573,16161129.094989,1.707315,0.007397
15,20,45256.231418,4743047.642296,1.044631,0.031128
17,20,163193.184649,36804966.690877,0.0,0.003388
17,23,4257.181316,45742818.684087,40.408492,0.0
18,21,24913.325967,25085414.155983,1.88005,0.005977
20,22,18269.423347,31729185.47375,49.124241,0.004429
