node1,node2,free_bw,used_bw,delay,pkloss
1,3,120348.362836,79649442.581859,1.261473,0.00102
1,7,73886.708671,126111503.150318,30.869246,0.001024
1,16,117751.927193,82244556.403641,2.65348,0.005058
2,4,119288.296,80711108.0,1.291275,0.000851
2,7,75797.675768,124197306.116213,0.600815,0.004974
2,12,111777.504,88218442.561086,0.717998,0.002599
2,13,166189.725027,33810177.486251,1.245737,0.008348
2,18,30667.952,19331242.347159,0.0,0.003326
2,23,32221.128,17776488.0,0.771642,0.007594
3,10,154279.456,45718356.383122,1.329303,0.004962
3,11,15971.957196,34026341.402141,14.411688,0.001193
3,14,29.264,3069986.538146,1815.576673,0.0
3,21,158890.112,41108428.651542,1.865864,0.004498
4,16,158651.712,41346500.0,1.796603,0.002963
5,8,33374.733053,16623949.473305,0.629902,0.067317
5,16,8303.648,41695756.0,83.618402,0.0
6,7,1199.569957,1900430.043004,0.64218,0.0
6,19,3034.241424,65755.287929,1.097798,0.0
7,17,108305.574557,91691445.144516,0.698328,0.001367
7,19,42173.545355,7825467.322732,4.370332,0.003169
7,21,159578.621862,40419720.165805,1.132607,0.004954
8,9,14766.724672,35232162.558787,107.594848,0.002386
9,15,32458.89811,17540471.937005,1.230955,0.012575
9,16,112203.80438,87793593.809782,1.549244,0.000979
10,11,33119.696061,16878663.820791,2.102017,0.006402
10,12,99550.476952,100446289.218306,1.017451,0.001583
10,16,120027.336,79968243.617675,1.143336,0.002139
10,17,85103.358336,114886561.184012,1.508951,0.004327
12,22,176788.681055,23210534.497415,1.203179,0.0
13,14,0.917908,3099082.091791,2832.860231,0.0
13,17,154973.465347,45025608.092656,0.862122,0.011907
13,19,42885.952,7113692.333167,1.630425,0.011818
15,20,31591.752,18407923.620038,0.75686,0.010964
17,20,163318.29983,36679866.085009,1.061678,0.004215
17,23,31612.561256,18385923.371937,1.071095,0.007274
18,21,25112.144786,24887541.077817,0.829101,0.002812
20,22,31589.792166,18409823.916865,0.590563,0.01231
