node1,node2,free_bw,used_bw,delay,pkloss
1,3,106784.0016,93211934.413035,1.719356,0.00343
1,7,115794.697061,84204707.058585,1.232028,0.00092
1,16,54223.249675,145768271.183275,17.596841,0.002682
2,4,152784.641536,47212998.168297,1.802087,0.003288
2,7,131349.570086,68649834.033203,0.931144,0.004486
2,12,111834.473105,88161951.609674,1.135468,0.01567
2,13,159941.885811,40057303.445026,4.185915,0.003041
2,18,18245.318936,31752297.540491,1.255512,0.00266
2,23,24006.294741,25993705.258952,0.808716,0.00335
3,10,91556.532347,108438642.44489,1.449227,0.004081
3,11,21878.572143,28120831.916808,61.875939,0.00994
3,14,0,3100714.930307,4135.12516,0.019198
3,21,145195.936406,54803467.653234,2.248764,0.00461
4,16,125590.688931,74408715.128486,1.756072,0.003374
5,8,9089.014197,40910389.922014,22.965074,0.0
5,16,0,49999476.26313,221.9491,0.003576
6,7,327.770446,2771134.282896,35.955906,0.022492
6,19,0.917908,3098509.736503,1021.388412,0.019201
7,17,128869.514097,71128698.260345,0.822902,0.002296
7,19,32315.256949,17683839.378909,1.235604,0.015094
7,21,133847.5025,66151901.619673,1.424313,0.005154
8,9,22810.622938,27187421.984455,2.339244,0.003865
9,15,27967.891211,22032108.789121,0.802517,0.0051
9,16,98405.079492,101593728.627135,1.793623,0.00624
10,11,19028.785121,30967878.984946,1.153469,0.0
10,12,91390.993801,108608410.317932,1.004338,0.000524
10,16,131931.494851,68067485.92807,0.0,0.0
10,17,131620.09998,68378112.377522,2.334237,0.004579
12,22,192529.846031,7470153.969206,1.259446,0.0
13,14,286.921308,2812938.066321,1078.668714,0.0
13,17,156380.545945,43617273.517998,1.674771,0.00323
13,19,34349.221078,15650182.981702,1.723528,0.019117
15,20,28064.433557,21934374.562543,0.677347,0.024213
17,20,174132.418758,25866288.121437,0.949144,0.002152
17,23,23056.460708,26942943.411317,1.455069,0.00331
18,21,15409.043096,34589823.583128,29.238701,0.00462
20,22,46632.744726,3367086.945375,1.226902,0.018275
