node1,node2,free_bw,used_bw,delay,pkloss
1,3,141716.287833,58283646.200659,1.294136,0.000848
1,7,116531.1365,83464085.954528,0.436068,0.001293
1,16,118073.401483,81925251.944824,1.327157,0.001453
2,4,130389.206095,69608500.089885,0.481963,0.001061
2,7,89741.300992,110256906.885829,48.375964,0.002687
2,12,101343.498045,98649930.840927,7.335782,0.003199
2,13,116580.120289,83416296.475874,1.238346,0.006021
2,18,9869.499448,40129943.06928,0.624537,0.018149
2,23,34100.898156,15897707.682762,1.877308,0.0
3,10,169802.553874,30197167.329287,1.14131,0.004703
3,11,0.801844,49998933.013078,124.457717,0.015498
3,14,122.49574,2977056.05933,1016.641021,0.022183
3,21,141723.588253,58275747.974558,1.575589,0.002444
4,16,130337.826784,69661575.781873,0.69809,0.003015
5,8,15225.168539,34772886.312671,1.701117,0.017933
5,16,7391.308186,42606543.180359,174.768209,0.01669
6,7,856.661651,2243036.318873,1041.056752,0.0
6,19,1504.574639,1595345.341828,357.79047,0.0
7,17,120109.759423,79885042.108874,1.238823,0.000544
7,19,22642.88122,27354935.054076,2.212763,0.019571
7,21,134276.110666,65721790.312192,1.426578,0.002118
8,9,1805.653526,48192348.139301,121.028304,0.01669
9,15,28510.112269,21489660.486804,1.589179,0.021576
9,16,134930.898156,65066239.155738,1.140118,0.015348
10,11,18655.552212,31344425.958821,1.25885,0.018966
10,12,143850.239551,56148990.088196,1.300812,0.004436
10,16,127711.507618,72287894.947884,1.547813,0.00182
10,17,141177.666399,58821736.166797,1.262546,0.00444
12,22,152950.008026,47048484.009611,1.862049,0.022716
13,14,0.32077,3099679.230153,2095.166922,0.0
13,17,106659.133921,93340866.078583,2.54631,0.006672
13,19,24136.896552,25861523.634251,1.936078,0.025149
15,20,27004.494337,22994865.902886,1.824498,0.005663
17,20,132060.825982,67938158.723773,2.465606,0.001303
17,23,34639.78348,15359619.085808,2.981305,0.0
18,21,20459.093825,29540516.283323,1.213789,0.023982
20,22,8539.301766,41457529.63236,46.074629,0.016691
