node1,node2,free_bw,used_bw,delay,pkloss
1,3,109849.377933,90147906.880095,2.541542,0.000963
1,7,85902.939297,114095870.607033,1.153588,0.001529
1,16,125571.504442,74426260.558331,1.251101,0.007524
2,4,148137.811502,51860998.402556,1.444459,0.005115
2,7,112142.172524,87854852.236425,1.584172,0.007144
2,12,112821.717252,87176124.803626,1.173973,0.001547
2,13,174435.531596,25563364.393551,1.836777,0.007608
2,18,33250.11191,16749149.316329,1.41561,0.024475
2,23,37065.846645,12931773.162939,2.297044,0.005996
3,10,136938.664004,63060222.799359,1.286745,0.004445
3,11,16799.96006,33197486.250392,29.147267,0.050599
3,14,0,3100439.32803,1819.492459,0.0
3,21,162754.420369,37240671.416553,1.483917,0.007958
4,16,132021.179994,67977453.133984,1.419425,0.003968
5,8,44520.991207,5478927.377415,2.860188,0.014338
5,16,9268.377298,40730579.245499,66.001773,0.023832
6,7,426.853035,2671699.868681,1325.686336,0.021659
6,19,1151.449695,1948550.304726,553.468704,0.022109
7,17,125035.670927,74960587.218185,1.579762,0.001899
7,19,40341.380757,9657624.317827,0.967979,0.019115
7,21,177950.902556,22047401.87169,1.316547,0.011731
8,9,16059.283219,33938798.794373,2.563834,0.024193
9,15,24143.987222,25853841.137864,80.154896,0.035755
9,16,126583.850535,73413607.32733,1.383185,0.025309
10,11,31276.198842,18723287.330881,43.158293,0.025038
10,12,117836.526253,82160499.101617,1.428485,0.004002
10,16,142571.516422,57427997.029526,1.285911,0.002352
10,17,138994.585746,61004889.417278,1.380682,0.000675
12,22,158587.981633,41411864.499217,1.352549,0.038721
13,14,330.683837,2769316.162524,1280.581951,0.0
13,17,154578.384746,45419235.299991,1.224518,0.003147
13,19,36590.004992,13408208.614244,1.626134,0.029746
15,20,24648.386581,25351462.528789,1.437306,0.003641
17,20,137366.253994,62630619.633922,1.544595,0.001976
17,23,36555.447739,13443438.271153,1.091838,0.003934
18,21,25440.415667,24553906.172456,1.387954,0.017326
20,22,12291.254996,37707371.703276,41.185498,0.032574
