node1,node2,free_bw,used_bw,delay,pkloss
1,3,141176.992,58822412.0,0.822425,0.000879
1,7,146918.856,53077894.267773,1.114368,0.001786
1,16,164210.008,35788801.380538,0.833035,0.005599
2,4,127063.712,72935025.311868,0.91958,0.001193
2,7,163436.480352,36552831.824017,1.087904,0.004597
2,12,100978.443689,99011654.155633,1.339197,0.005468
2,13,107137.29773,92853887.135114,1.013637,0.004436
2,18,8176.18705,41823258.474821,0.061393,0.004163
2,23,36446.768,13549060.0,72.635055,0.006975
3,10,132583.864,67415334.726673,1.255393,0.005621
3,11,13710.56,36286846.298958,0.587821,0.013484
3,14,0.29803,3099546.985099,1885.148764,0.019194
3,21,145052.184,54946624.0,1.104712,0.002482
4,16,124865.30253,75127184.751272,1.073003,0.003791
5,8,13383.866387,36612771.043292,1.811862,0.001445
5,16,0,49999491.382894,159.283638,0.001198
6,7,0,3100535.707197,993.612766,0.019198
6,19,716.236634,2383763.365644,844.57314,0.0
7,17,151763.144,48234444.39836,1.332402,0.008881
7,19,25102.052563,24895881.027666,1.318693,0.012201
7,21,142330.848,57660905.367063,1.303315,0.004102
8,9,15912.351235,34087209.674205,1.710296,0.009171
9,15,38335.931255,11661556.276882,1.146317,0.010977
9,16,100747.928,99249325.368506,1.299262,0.004933
10,11,5.603517,49994245.946174,35.514712,0.002924
10,12,70223.460692,129767665.593529,0.930071,0.003078
10,16,82286.380638,117708850.885091,2.776623,0.000821
10,17,74945.896,125052608.555657,9.97436,0.002967
12,22,173033.758752,26962736.969415,1.050472,0.007981
13,14,0.29803,3099701.970197,3090.038776,0.0
13,17,153019.581958,46975089.020903,1.314044,0.008346
13,19,25588.048366,24410988.318179,1.549482,0.005078
15,20,38123.912,11873699.131025,0.947714,0.019419
17,20,163139.592,36860408.0,1.395106,0.0
17,23,36488.488,13509128.0,104.188561,0.007175
18,21,979.865987,49018935.911578,46.67604,0.003647
20,22,22823.4,27173908.951943,1.830459,0.023646
