node1,node2,free_bw,used_bw,delay,pkloss
1,3,96652.141855,103345272.625082,0.421524,0.001089
1,7,134193.812863,65805614.610509,1.337767,0.0
1,16,93185.899338,106811899.058579,1.182079,0.005085
2,4,129556.167569,70442475.614179,2.155542,0.00331
2,7,115728.096241,84266917.811571,1.330495,0.003426
2,12,67342.707476,132654652.677321,1.483679,0.003606
2,13,149916.909492,50079616.431811,1.445413,0.004449
2,18,19106.503609,30891517.843368,93.412995,0.006141
2,23,39284.234162,10714752.344801,1.660347,0.006105
3,10,119964.155636,80034990.612122,0.008464,0.005115
3,11,6573.794209,43421166.731696,40.323734,0.009396
3,14,134.437431,2965107.79868,1327.298522,0.023127
3,21,149267.255786,50731425.245158,0.069141,0.005941
4,16,104944.437763,95054306.083381,1.770496,0.002968
5,8,39661.21425,10338627.041479,0.515938,0.022696
5,16,8302.514538,41696575.713138,63.602924,0.007418
6,7,1189.159385,1910430.327362,0.526071,0.051653
6,19,1546.68942,1553102.011002,1.231909,0.033875
7,17,102848.224449,97149655.441189,0.850916,0.00439
7,19,16479.743023,33519888.007295,83.846688,0.013537
7,21,166483.023862,33516456.004848,1.13368,0.009672
8,9,910.699448,49086450.938417,106.461763,0.002384
9,15,9.006623,49988948.460296,76.187611,0.001192
9,16,130323.858031,69672731.227465,0.959396,0.006657
10,11,9659.885577,40339242.931697,38.358927,0.001945
10,12,80298.554797,119692876.632643,1.826167,0.00137
10,16,110655.977542,89344016.84492,1.071453,0.0
10,17,94377.75371,105619077.439681,0.683069,0.005489
12,22,190696.130068,9303738.63947,1.593828,0.005101
13,14,0,3100062.293627,1376.621008,0.019205
13,17,150749.371864,49243788.559162,1.699567,0.007418
13,19,17238.353744,32761051.905731,2.214432,0.002403
15,20,593.396813,49406359.992213,1.674771,0.003614
17,20,142671.023354,57326587.150442,1.392841,0.001895
17,23,39477.52255,10521810.039219,2.050042,0.003055
18,21,28264.391418,21733848.655302,1.167893,0.018318
20,22,42585.550537,7412831.627366,2.005577,0.007888
